ID,SKU,Name,URL,MRP,SP,Quantity,SubcategoryID,Hide,Keywords,Description
"006199","006199","MAGGI TOMATO KETCHUP 200G","https://www.maggi.in/",56,53,"","20701",1,"maggi tomato ketchup","Maggi's delicious rich Tomato Ketchup adds a tang to any dish with its unique taste. The hero to your snacks and the best accompaniment to a boring meal, Nestle Maggi Ketchup assure everything from samosas, noodles, pakodas to plain chapatis is perfect and yummy. Nestle Maggi Tomato Ketchup is made with tomatoes and a combination of spices to create a truly lip-smacking flavour that everyone loves. Great with snacks like burgers, fries, pizza, pasta, and more, Nestle Maggi Tomato Ketchup is fresh and healthy."
"006200","006200","NYLE DAMAGE REPAIR SHAMPOO 400ML","",205,200,"400ML","50602",0,"nyle damage repair shampoo","Every drop of Nyle Naturals Advanced Shampoo is Paraben free and filled with the goodness of natural extracts of Shikakai, Amla, Hibiscus and Papaya. It repairs hair, strengthens it and makes it Silky Smooth. The pH balance of Nyle shampoo gives you the additional damage protection."
"006201","006201","AYUR AMLA & SHIKAKAI SHAMPOO 100ML","https://ayurherbals.co/hair_care/amla-shikakai-with-reetha-shampoo",50,48,"100ML","50602",0,"ayur amla & shikakai shampoo","Ayur Herbals Amla and Shikakai with Reetha Shampoo works as a stimulant, enhancing the growth and texture of the hair. The shampoo includes all the essential constituents that are majorly considered beneficial for hair growth. The shampoo includes nutrients like vitamin C, iron and calcium, making it a potent source of nourishment. Amla, Shikakai and Reetha, these three major components, help your hair regenerate, leaving them well-nourished and healthy. This shampoo attacks hair follicles directly removing all the impurities of hair and scalp and retaining natural oils."
"006202","006202","AYUR AMLA & SHIKAKAI SHAMPOO 200ML","https://ayurherbals.co/hair_care/amla-shikakai-with-reetha-shampoo",90,88,"200ML","50602",0,"ayur amla & shikakai shampoo","Ayur Herbals Amla and Shikakai with Reetha Shampoo works as a stimulant, enhancing the growth and texture of the hair. The shampoo includes all the essential constituents that are majorly considered beneficial for hair growth. The shampoo includes nutrients like vitamin C, iron and calcium, making it a potent source of nourishment. Amla, Shikakai and Reetha, these three major components, help your hair regenerate, leaving them well-nourished and healthy. This shampoo attacks hair follicles directly removing all the impurities of hair and scalp and retaining natural oils."
"006203","006203","HIMALAYANEEM TURMERIC SOAP","https://himalayawellness.in/pages/search-results-page?collection=body-care",45,45,"125G","50710",1,"himalaya neem turmeric bath soap","Neem is an excellent skin care ingredient. Neem Oil known to relieve dry skin and soothe the skin. Turmeric has strong anti-inflammatory properties, which soothe your skin"
"006204","006204","FAIR EVER 9G","",270,265,"","50704",1,"fair ever face cream","Fairever fairness cream was launched blending in the goodness of saffron and milk, which are pure, safe, and nourishing manufactured straight from natures heart. These natural ingredients are being recommended and used in the Indian households since time immemorial to enhance the complexion and quality of the skin."
"006205","006205","INDICA EASY BOX","",152,148,"","50603",1,"indica easy hair colour","Indica easy is a revolutionary product in hair color industry. Gone are the days when you required brush and bowl for coloring hair. Indica easy comes in a shampoo based format which can be directly applied by hand with the help of gloves. It is one of the most convenient forms of applying color where you don’t need to seek anyone help for coloring. "
"006206","006206","INDICA EASY BLACK","",40,40,"","50603",1,"indica easy black hair colour","Indica easy is a revolutionary product in hair color industry. Gone are the days when you required brush and bowl for coloring hair. Indica easy comes in a shampoo based format which can be directly applied by hand with the help of gloves. It is one of the most convenient forms of applying color where you don’t need to seek anyone help for coloring. "
"006207","006207","UTTAR KHAND HONEY 20RS","",20,20,"","21203",1,"","UTTAR KHAND HONEY 20RS"
"006208","006208","MYSORE SANDAL 125G","http://www.mysurusandal.co.in/",65,63,"125G","50710",0,"mysore sandal bath soap","Mysore Sandal Soap made from vegetable oils, contains pure natural Mysore sandalwood oil, along with skin care conditioners &moisturizers.. Sandalwood oil- a nature’s gift, emanates lingering fragrance, keeps your skin glowing, soft, blemish-free, forever young &beautiful."
"006209","006209","COMPLAN KESAR BADAM 500G JAR","https://www.zyduswellness.com/",335,330,"500G","30801",0,"complan kesar badam, energy drink, healthy drink","Complan is a health food drink, scientifically designed for growing school children and contains 34 vital nutrients along with 100% milk protein to support growth. Complan is clinically proven to give 2X faster growth* and support memory and concentration*. This nutritious drink is available in 4 yummy flavours - Royal Chocolate , Kesar Badam, Creamy Classic and Pista Badam."
"006210","006210","COMPLAN PISTA BADAM 500G REFILL","https://www.zyduswellness.com/",290,285,"","30801",1,"complan pista badam, energy drink, healthy drink","Complan is a health food drink, scientifically designed for growing school children and contains 34 vital nutrients along with 100% milk protein to support growth. Complan is clinically proven to give 2X faster growth* and support memory and concentration*. This nutritious drink is available in 4 yummy flavours - Royal Chocolate , Kesar Badam, Creamy Classic and Pista Badam."
"006212","006212","BOTOCAN TAMATO KETCHUP 1L","",95,90,"1L","20701",1,"botcan tomato sauce, tomato ketchup","Tomato sauce can refer to many different sauces made primarily from tomatoes, usually to be served as part of a dish, rather than as a condiment. Tomato sauces are common for meat and vegetables, but they are perhaps best known as bases for Mexican salsas or sauces for pasta dishes"
"006213","006213","EIGHT TO EIGHT SAUCE","",55,53,"","20701",1,"","EIGHT TO EIGHT SAUCE"
"006214","006214","OATS WHITE","",150,150,"","20608",0,"","OATS WHITE"
"006218","006218","KELLOGS OATS 1KG JAR","https://www.kelloggs.in/",196,196,"1KG","20608",1,"kelloggs oats","Oats is a wonder grain that has more soluble fibre than some grains like wheat and rice. Kellogg's Oats can be cooked with milk or water and enjoyed hot in a recipe of your choice."
"006219","006219","DABUR CAPSICO SAUCE","",80,75,"50ML","20701",1,"","DABUR CAPSICO SAUCE"
"006221","006221","SURYA TOMATO PICKLE","http://www.suryamasale.com/",120,120,"1KG","20301",1,"surya tomato pickle, tamatar ka achar, tokku, mamidi kaya, tukku, pachadi ","A taste so authentic that it instantly takes you to the traditional regional kitchens, where for generations grandmothers would lovingly make pickles."
"006222","006222","PITAMBARI POWDER 50G","https://www.pitambari.com/",28,25,"50G","40201",0,"pitambari powder","Pitambari has created a milestone by launching its first successful flagship brand ”Pitambari Shining Powder”. It is now effective on 6 metals: Copper, brass, Aluminum, Iron, Silver & Steel utensils.• Cleans, protects, preserves and restores the shine and lustre to a variety of different surfaces. • No more scrubbing, no mess, no waste – easy to apply. • Gentle cleaner for tarnish removal without scratching. • Contain kewda-Chandan fragrance for the pleasant application."
"006226","006226","GILLETE GEL PURE AND SENSETIVE","https://www.gillette.co.in/en-in/products/shaving-gel-cream-and-aftershave",329,329,"195G","50203",1,"gillette pure and sensitive gel, shaving cream","Features gillette comfort glide formula — including glycerine for hydration and special lubricants for enhanced razor glide"
"006227","006227","GILLETE SERIES GEL","https://www.gillette.co.in/en-in/products/shaving-gel-cream-and-aftershave",329,329,"195G","50203",1,"gillette series shave gel, shaving cream","Health and Beauty Shaving Gillette Shaving Gel for Sensitive Skin Series 100 ml It is a formula that helps protect against irritation caused by shaving. Triple Action Formula with Aloe that hydrates to soften hair, lubricates to help protect skin. Invigorating fragrance to refresh."
"006228","006228","ARIEL COMPLETE 1KG","https://www.ariel.in/",280,275,"1.5KG","40101",1,"ariel complete surf, washing powder","Ariel removes tough stains in 1 wash, in whichever format that best suits your needs. From washing powder to washing liquid, our detergents will help you remove even the most stubborn stains, while keeping your whites brilliant and your colours bright, load after load. Ariel Matic products are especially great for heavily stained clothes in fully-automatic washing machines, providing you with a quick and effective clean. Find the right Ariel detergent for you."
"006231","006231","PADMINI BRINDAVAN","",50,45,"90 STICS","71101",1,"padmini brindavan agarbatti, incense stick","Padmini incense provides you with a unique and rare harmony of supreme aroma. Here we introduce you to a very popular Padmini Brindavan incense. With its spiritual scent of sandal essence, it lighten ups the atmosphere, freshen ups the memory, mood and desire. This incense comes in a very attractive packing; the sticks are hand rolled and with a unique sandal fragrance. Padmini incense has been popularized over the past 50 years and have provided us with some of the best incenses. Brindavan incense has a smooth, warm and rich Sandalwood aroma that can be distinguished from other incenses."
"006232","006232","PRIYA GOLD PLAM OIL","",75,75,"1L","10812",1,"priya gold palm oil, palmolein oil","Priya gold Palmolein oil is more saturated oil yet is excellent for health for the people who cannot afford cooking oils at a higher cost. It is extracted from palm fruit and carries necessary vitamins like vitamin E and vitamin A."
"006235","006235","YIPPE NOODLES","https://www.sunfeastyippee.com",23,23,"140G","20401",1,"sunfeast yippee noodles","Sunfeast Yippee Noodles with Magic Masala is quick snack which can be prepared as an afternoon delight for your children. The instant noodles that have been quite popular among children because of the quick turnaround time are now available with masala or spices which add to the taste of the food. This is a 100% vegetarian food item which is normally cooked within 5 minutes."
"006236","006236","SOYA GRANULES 1KG","",150,145,"1KG","93006",0,"nutrela soya granules, meal maker granuals, soya chunks, soyabean badi, mini chunks","Soya chunks have long been a favourite. The very fact the boiled nuggets turn spongy, all ready to absorb any flavours you dunk them in, make them a delight to cook with."
"006237","006237","LIFEBUOY NATURE HAND WASH 215ML JAR","https://www.lifebuoy.in/products/hand-wash.html",69,68,"215ML","50911",1,"lifebuoy nature hand wash","LIFEBUOY NATURE HAND WASH 215ML JAR"
"006238","006238","PEARS PURE AND GENTLE 75G SET","https://www.pearspuresince1807.com/us/product-category/bar-soaps",105,102,"300G","50710",1,"pears pure and gentle bath soap","Pears, a soap with 200 years of heritage, is prepared with a unique process of moulding & then matured till it reaches pure transparency. Each bar of Pears is still finished by hand and checked by eye. • Gently moisturizes your skin to keep it smooth • Mild Fragrance & Soft lather to pamper your skin • Dermatologist tested • Enriched with Glycerin & Natural Oils"
